Card ID,Card Name,Card URL,Card Description,Labels,Members,Due Date,Attachment Count,Attachment Links,Checklist Item Total Count,Checklist Item Completed Count,Vote Count,Comment Count,Last Activity Date,List ID,List Name,Board ID,Board Name,Archived,Start Date,Due Complete,Due Reminder
69bd9bee6e10fc676b045cfd,"I should able to see user story from here also , also when there is no story and when I click on DP should redirect me to user profile , same on clicking on name.",https://trello.com/c/artlEtWh/519-i-should-able-to-see-user-story-from-here-also-also-when-there-is-no-story-and-when-i-click-on-dp-should-redirect-me-to-user-pro,"Issue ID: 1774033902068

Description: I should able to see user story from here also , also when there is no story and when I click on DP should redirect me to user profile , same on clicking on name.

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T19:11:42.068Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd9bee6e10fc676b045cfd/attachments/69bd9bef35daff3e580a29eb/download/evidence.jpg,0,0,0,0,2026-03-25T11:05:42.386Z,69bcd6995ed92343b8dfee81,In Development,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd9ab6760ae8315cefac5d,"Delete button UI is not good at all should change , ask Designer for UI also in white background name and progress slider is not visible it's should be in that colour which adapt in every background colour",https://trello.com/c/Y2EstmrX/516-delete-button-ui-is-not-good-at-all-should-change-ask-designer-for-ui-also-in-white-background-name-and-progress-slider-is-not-v,"Issue ID: 1774033589834

Description: Delete button UI is not good at all should change , ask Designer for UI also in white background name and progress slider is not visible it's should be in that colour which adapt in every background colour

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T19:06:29.834Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd9ab6760ae8315cefac5d/attachments/69bd9ab7308e69621a327062/download/evidence.jpg,0,0,0,0,2026-03-25T11:05:42.386Z,69bcd6995ed92343b8dfee81,In Development,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd93c9c4c1cf6e1168e4fc,"Why after share share count not increased, also make sure that only after share successfully only share count increase, also make sure",https://trello.com/c/6ST4BbSk/503-why-after-share-share-count-not-increased-also-make-sure-that-only-after-share-successfully-only-share-count-increase-also-make,"Issue ID: 1774031816774

Description: Why after share share count not increased, also make sure that only after share successfully only share count increase, also make sure

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T18:36:56.774Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd93c9c4c1cf6e1168e4fc/attachments/69bd93ca7b2c84b535a53408/download/evidence.jpg,0,0,0,0,2026-03-25T11:05:42.386Z,69bcd6995ed92343b8dfee81,In Development,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd099797e461c9f7e68a07,"When a user calls and is not received by another user in connect , no answer screen is missing.",https://trello.com/c/hXiRPcKW/501-when-a-user-calls-and-is-not-received-by-another-user-in-connect-no-answer-screen-is-missing,"Issue ID: 1773924795181

Title: When a user calls and is not received by another user in connect , no answer screen is missing.

Description: When a user calls and is not received by another user in connect , no answer screen is missing.

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T12:53:15.181Z

Chat ID: N/A",,,,0,,0,0,0,0,2026-03-25T11:05:42.386Z,69bcd6995ed92343b8dfee81,In Development,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd098135d8121cb031977f,"Ayog Rai did not receive notification for the message, but when ayog sent hello back the iPhone user received.",https://trello.com/c/nYbPT2Cx/491-ayog-rai-did-not-receive-notification-for-the-message-but-when-ayog-sent-hello-back-the-iphone-user-received,"Issue ID: 1773923090128

Title: Ayog Rai did not receive notification for the message, but when ayog sent hello back the iPhone user received.

Description: Ayog Rai did not receive notification for the message, but when ayog sent hello back the iPhone user received.

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T12:24:50.128Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd098135d8121cb031977f/attachments/69bd0982a5261e8696381552/download/evidence.jpg,0,0,0,0,2026-03-25T11:05:42.386Z,69bcd6995ed92343b8dfee81,In Development,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0976c379502cf18cfafd,"Feed also keep loading, no results has fetched",https://trello.com/c/OGQ3PkqM/486-feed-also-keep-loading-no-results-has-fetched,"Issue ID: 1773916716998

Title: Feed also keep loading, no results has fetched

Description: Feed also keep loading, no results has fetched

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T10:38:36.998Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0976c379502cf18cfafd/attachments/69bd097707e2d9819530f419/download/evidence.jpg,0,0,0,0,2026-03-25T11:05:42.386Z,69bcd6995ed92343b8dfee81,In Development,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0903a6120ff0b85d0f9e,"Transparent hai ek Mei - ek Mei black - ek Mei grey - Itna variation kyun hai same screen Mei ?, pop white hai",https://trello.com/c/8rLtPsRJ/433-transparent-hai-ek-mei-ek-mei-black-ek-mei-grey-itna-variation-kyun-hai-same-screen-mei-pop-white-hai,"Issue ID: 1773815185836

Title: Transparent hai ek Mei - ek Mei black - ek Mei grey - Itna variation kyun hai same screen Mei ?, pop white hai

Description: Transparent hai ek Mei - ek Mei black - ek Mei grey - Itna variation kyun hai same screen Mei ?, pop white hai

@⁨Bhabha⁩ discus hua tha tumhara i

banai hui hai ye ?

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T06:26:25.836Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0903a6120ff0b85d0f9e/attachments/69bd0904816ac5b5db0c2394/download/evidence.jpg,0,0,0,0,2026-03-25T11:05:42.386Z,69bcd6995ed92343b8dfee81,In Development,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd952b1ffc35a55a1c72bb,"Why is the view there in the reel screen, I think it is not part of the functionality, please remove view count from here , check UI no such functionality is there.",https://trello.com/c/tYpe9pG5/507-why-is-the-view-there-in-the-reel-screen-i-think-it-is-not-part-of-the-functionality-please-remove-view-count-from-here-check-ui,"Issue ID: 1774032171111

Description: Why is the view there in the reel screen, I think it is not part of the functionality, please remove view count from here , check UI no such functionality is there.

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T18:42:51.111Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd952b1ffc35a55a1c72bb/attachments/69bd952c760f72dd7c4a75e2/download/evidence.jpg,0,0,0,0,2026-03-23T12:18:36.870Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd94b2f0117567e432cc08,No comment is not same as UI,https://trello.com/c/pzsyPFJl/506-no-comment-is-not-same-as-ui,"Issue ID: 1774032049907

Description: No comment is not same as UI

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T18:40:49.907Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd94b2f0117567e432cc08/attachments/69bd94b27b50ef1c56cf3253/download/evidence.jpg,0,0,0,0,2026-03-23T12:40:43.963Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd9481b7eb3066459aa943,Why clicking on DP or Name of user not opening the user profile?,https://trello.com/c/DIrh7Lfx/505-why-clicking-on-dp-or-name-of-user-not-opening-the-user-profile,"Issue ID: 1774032001601

Description: Why clicking on DP or Name of user not opening the user profile?

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T18:40:01.601Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd9481b7eb3066459aa943/attachments/69bd9482639507f0ec797347/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd941a12ef772eee602e20,Why clicking on caption not open same as UI ?,https://trello.com/c/7qvZJtbL/504-why-clicking-on-caption-not-open-same-as-ui,"Issue ID: 1774031898360

Description: Why clicking on caption not open  same as UI ?

Please option properly like UI

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T18:38:18.360Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd941a12ef772eee602e20/attachments/69bd941b7d5b28dce746b42c/download/evidence.jpg,0,0,0,0,2026-03-23T12:40:48.507Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd92d9e5d137e90a4bb4b6,Mujhe khud ki reels kyun dikh rhi reel mei?,https://trello.com/c/ynCHeBYt/502-mujhe-khud-ki-reels-kyun-dikh-rhi-reel-mei,"Issue ID: 1774031577136

Description: Mujhe khud ki reels kyun dikh rhi reel mei?

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-20T18:32:57.136Z

Chat ID: 8673576825",Copy Request (yellow),,,1,https://trello.com/1/cards/69bd92d9e5d137e90a4bb4b6/attachments/69bd92da251c7940a969fc38/download/evidence.jpg,0,0,0,0,2026-03-23T13:07:23.086Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0993b193d7ef1feaf897,Instead of you Name is coming if you go to reel post from there profile,https://trello.com/c/0Mxza06l/498-instead-of-you-name-is-coming-if-you-go-to-reel-post-from-there-profile,"Issue ID: 1773924467638

Title: Instead of you Name is coming if you go to reel post from there profile

Description: Instead of you Name is coming if you go to reel post from there profile

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T12:47:47.638Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0993b193d7ef1feaf897/attachments/69bd0995393e6aa582061bce/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd097abb85c287b5ffc754,"In App Purchase , apple upi reuest declined , Keep loading",https://trello.com/c/zFFp0X6Y/488-in-app-purchase-apple-upi-reuest-declined-keep-loading,"Issue ID: 1773922018765

Title: In App Purchase , apple upi reuest declined , Keep loading

Description: In App Purchase , apple upi reuest declined , Keep loading

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T12:06:58.765Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd097abb85c287b5ffc754/attachments/69bd097b1811b4c59ddf1eb9/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0978a4571bc492c392af,Not able to open profile clicking on do,https://trello.com/c/JsR2z0r1/487-not-able-to-open-profile-clicking-on-do,"Issue ID: 1773921811034

Title: Not able to open profile clicking on do

Description: Not able to open profile clicking on do

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T12:03:31.034Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0978a4571bc492c392af/attachments/69bd097997720ec7beb6956a/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0972431d7bf97fb4fa15,Follow button is coming for my own profile 😄😄😄,https://trello.com/c/v8H6YDMc/484-follow-button-is-coming-for-my-own-profile-%F0%9F%98%84%F0%9F%98%84%F0%9F%98%84,"Issue ID: 1773916615811

Title: Follow button is coming for my own profile 😄😄😄

Description: Follow button is coming for my own profile 😄😄😄

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T10:36:55.811Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0972431d7bf97fb4fa15/attachments/69bd0973e8ac4e1dc6d88d85/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd096aaa261e351ae6b3a3,"Reply is coming empty, where Prabibha Singh user comment that, Dhar has nailed",https://trello.com/c/38umm7Xk/481-reply-is-coming-empty-where-prabibha-singh-user-comment-that-dhar-has-nailed,"Issue ID: 1773916444309

Title: Reply is coming empty, where Prabibha Singh user comment that, Dhar has nailed

Description: Reply is coming empty, where Prabibha Singh user comment that, Dhar has nailed

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T10:34:04.309Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd096aaa261e351ae6b3a3/attachments/69bd096ba764fc3fbd8db541/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0964880bde507d84c0d9,Duration is missing in recent call history,https://trello.com/c/hcVmekZB/478-duration-is-missing-in-recent-call-history,"Issue ID: 1773916234288

Title: Duration is missing in recent call history

Description: Duration is missing in recent call history

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T10:30:34.288Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0964880bde507d84c0d9/attachments/69bd0965546d816d467be53f/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd095bb0041e8ec9330568,"Remove members option now there is only my self so no need to ask , choose default",https://trello.com/c/2fbfStB6/474-remove-members-option-now-there-is-only-my-self-so-no-need-to-ask-choose-default,"Issue ID: 1773915844557

Title: Remove members option now there is only my self so no need to ask , choose default

Description: Remove members option now there is only my self so no need to ask , choose default

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T10:24:04.557Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd095bb0041e8ec9330568/attachments/69bd095c65eb68a185c6b554/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0957720ceafe3f74e2a0,Ek hi astro wheel rotation mei dikh rha hai ek hai to mat rotate karo,https://trello.com/c/ow8t8iGq/472-ek-hi-astro-wheel-rotation-mei-dikh-rha-hai-ek-hai-to-mat-rotate-karo,"Issue ID: 1773915793972

Title: Ek hi astro wheel rotation mei dikh rha hai ek hai to mat rotate karo

Description: Ek hi astro wheel rotation mei dikh rha hai ek hai to mat rotate karo

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T10:23:13.972Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0957720ceafe3f74e2a0/attachments/69bd095862e22f4fa8658152/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd09515151dfe2ab55be60,Upar slide thik par kitni image vo bhi dikhao jaise 1/3 aise,https://trello.com/c/yNmCVNoa/470-upar-slide-thik-par-kitni-image-vo-bhi-dikhao-jaise-1-3-aise,"Issue ID: 1773913051739

Title: Upar slide thik par kitni image vo bhi dikhao jaise 1/3 aise

Description: Upar slide thik par kitni image vo bhi dikhao jaise 1/3 aise

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T09:37:31.739Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd09515151dfe2ab55be60/attachments/69bd09533f9ac3a800b27657/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd094c54ed1b6fc8fa70a4,"After successfully verified my self , it's redirect to listing of user , where I can see 2 profile of my self",https://trello.com/c/O8lBNv0E/467-after-successfully-verified-my-self-its-redirect-to-listing-of-user-where-i-can-see-2-profile-of-my-self,"Issue ID: 1773912961721

Title: After successfully verified my self , it's redirect to listing of user , where I can see 2 profile of my self

Description: After successfully verified my self , it's redirect to listing of user , where I can see 2 profile of my self

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T09:36:01.721Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd094c54ed1b6fc8fa70a4/attachments/69bd094d01d460718bfd6cd0/download/evidence.jpg,0,0,0,1,2026-03-23T11:56:47.917Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd09494ed600b9f12ca10b,There is no validation for following unfollow and follow back and already followed?,https://trello.com/c/TSt9tCim/466-there-is-no-validation-for-following-unfollow-and-follow-back-and-already-followed,"Issue ID: 1773912911134

Title: There is no validation for following unfollow and follow back and already followed?

Description: There is no validation for following unfollow and follow back and already followed?

Priority: MEDIUM

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T09:35:11.134Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd09494ed600b9f12ca10b/attachments/69bd094bc0b4cfa4f8e8265f/download/evidence.mp4,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd094784ed252df68976fa,Arvind ko hi alag alag tarike se 4 bar follow kar liya hai,https://trello.com/c/8qFNR8t9/465-arvind-ko-hi-alag-alag-tarike-se-4-bar-follow-kar-liya-hai,"Issue ID: 1773912825965

Title: Arvind ko hi alag alag tarike se 4 bar follow kar liya hai

Description: Arvind ko hi alag alag tarike se 4 bar follow kar liya hai

Priority: LOW

Status: OPEN

Reporter: Ayog Rai

Date: 2026-03-19T09:33:45.965Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd094784ed252df68976fa/attachments/69bd0948e30cc2d91e84f182/download/evidence.jpg,0,0,0,0,2026-03-23T11:55:42.041Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd09429625e2c119c25de1,Live app was crash on add story and shorts (button),https://trello.com/c/cbehWB9Q/464-live-app-was-crash-on-add-story-and-shorts-button,"Issue ID: 1773912344440

Title: Live app was crash on add story and shorts (button)

Description: Live app was crash on add story and shorts (button)

Priority: HIGH

Status: OPEN

Reporter: Bhabha

Date: 2026-03-19T09:25:44.440Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd09429625e2c119c25de1/attachments/69bd0946b2a4d7dcaf73306a/download/evidence.mp4,0,0,0,0,2026-03-23T11:54:19.245Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd094084ed252df6896306,Ye fix kar ok kar hi nhi paa rha hun,https://trello.com/c/uk2xTG2B/463-ye-fix-kar-ok-kar-hi-nhi-paa-rha-hun,"Issue ID: 1773846858036

Title: Ye fix kar ok kar hi nhi paa rha hun

Description: Ye fix kar ok kar hi nhi paa rha hun

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:14:18.036Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd094084ed252df6896306/attachments/69bd09417769d64cca6a95b9/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd093e3d5251c1b2543a43,Sari photo nhi aa rhi hai connect profile new image upload par,https://trello.com/c/CygT5UEs/462-sari-photo-nhi-aa-rhi-hai-connect-profile-new-image-upload-par,"Issue ID: 1773846836774

Title: Sari photo nhi aa rhi hai connect profile new image upload par

Description: Sari photo nhi aa rhi hai connect profile new image upload par

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:13:56.774Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd093e3d5251c1b2543a43/attachments/69bd093f3c0850f6d19eccae/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd093c63c60f14c2b083df,Search kam nhi kar rha reels daalne waali jagh par,https://trello.com/c/nEPWJI4L/461-search-kam-nhi-kar-rha-reels-daalne-waali-jagh-par,"Issue ID: 1773846821589

Title: Search kam nhi kar rha reels daalne waali jagh par

Description: Search kam nhi kar rha reels daalne waali jagh par

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:13:41.589Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd093c63c60f14c2b083df/attachments/69bd093dd20ebe52a8b17d95/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd093a2245aa0582dfd116,Upload ho rha hai pata nhi chala rha hai,https://trello.com/c/PoSlYN0i/460-upload-ho-rha-hai-pata-nhi-chala-rha-hai,"Issue ID: 1773846805575

Title: Upload ho rha hai pata nhi chala rha hai

Description: Upload ho rha hai pata nhi chala rha hai

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:13:25.575Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd093a2245aa0582dfd116/attachments/69bd093b2545f048976fa9e3/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0938c055492577debcee,"Auto refresh nhi hua about par jaake aaya tab hua , upar se post abhi 0 hai",https://trello.com/c/2JRStRUn/459-auto-refresh-nhi-hua-about-par-jaake-aaya-tab-hua-upar-se-post-abhi-0-hai,"Issue ID: 1773846796945

Title: Auto refresh nhi hua about par jaake aaya tab hua , upar se post abhi 0 hai

Description: Auto refresh nhi hua about par jaake aaya tab hua , upar se post abhi 0 hai

Uploading to dikhayega na story aur reel dono case mei 

Insta ke tarah kar de

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:13:16.945Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0938c055492577debcee/attachments/69bd0939edc11446a4d295e3/download/evidence.jpg,0,0,0,0,2026-03-23T11:56:05.066Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd093441dfe4bb0e48d225,Same UI jaisa nhi whan shayad cross hai following laga diya button UI mei button nhi hai,https://trello.com/c/7FE4OGMe/457-same-ui-jaisa-nhi-whan-shayad-cross-hai-following-laga-diya-button-ui-mei-button-nhi-hai,"Issue ID: 1773846741956

Title: Same UI jaisa nhi whan shayad cross hai following laga diya button UI mei button nhi hai

Description: Same UI jaisa nhi whan shayad cross hai following laga diya button UI mei button nhi hai

Priority: LOW

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:12:21.956Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd093441dfe4bb0e48d225/attachments/69bd09354c3758b8d11fecab/download/evidence.jpg,0,0,0,1,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd0932c5520ee7af044265,Connect image upload se story ka option kyun open ho rha hai?,https://trello.com/c/rri8jAUO/456-connect-image-upload-se-story-ka-option-kyun-open-ho-rha-hai,"Issue ID: 1773846719142

Title: Connect image upload se story ka option kyun open ho rha hai?

Description: Connect image upload se story ka option kyun open ho rha hai?

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:11:59.142Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd0932c5520ee7af044265/attachments/69bd0933b10252dace4eb400/download/evidence.jpg,0,0,0,0,2026-03-23T11:51:03.076Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd092f9851bc4d7641eb42,Profile image nhi connect image mei bhi overlap ho rha hai,https://trello.com/c/MRvMRxKc/455-profile-image-nhi-connect-image-mei-bhi-overlap-ho-rha-hai,"Issue ID: 1773846700792

Title: Profile image nhi connect image mei bhi overlap ho rha hai

Description: Profile image nhi connect image mei bhi overlap ho rha hai

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:11:40.792Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd092f9851bc4d7641eb42/attachments/69bd09310fcb56dcbd47ec32/download/evidence.jpg,0,0,0,0,2026-03-23T11:51:06.999Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd092d77d0a8549098026c,Same hi to hua kyun nhi check karo properly,https://trello.com/c/pP0WjGSf/454-same-hi-to-hua-kyun-nhi-check-karo-properly,"Issue ID: 1773846681199

Title: Same hi to hua kyun nhi check karo properly

Description: Same hi to hua kyun nhi check karo properly

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:11:21.199Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd092d77d0a8549098026c/attachments/69bd092e542b7906ff830bce/download/evidence.jpg,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd092bc29b91bd958f87f4,New image thi fir bhi verification image old ho aa rhi hai,https://trello.com/c/SAS0voOh/453-new-image-thi-fir-bhi-verification-image-old-ho-aa-rhi-hai,"Issue ID: 1773846667713

Title: New image thi fir bhi verification image old ho aa rhi hai

Description: New image thi fir bhi verification image old ho aa rhi hai

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:11:07.713Z

Chat ID: N/A",,,,1,https://trello.com/1/cards/69bd092bc29b91bd958f87f4/attachments/69bd092c0fc48aed1093f84e/download/evidence.jpg,0,0,0,0,2026-03-23T11:51:15.290Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
69bd092b1600fa82c299f71e,Unverified ke baad profile tab par abhi verified dikh rha hai,https://trello.com/c/tLbEXgSV/452-unverified-ke-baad-profile-tab-par-abhi-verified-dikh-rha-hai,"Issue ID: 1773846663075

Title: Unverified ke baad profile tab par abhi verified dikh rha hai

Description: Unverified ke baad profile tab par abhi verified dikh rha hai

Priority: MEDIUM

Status: OPEN

Reporter: unknown (Bhabha)

Date: 2026-03-18T15:11:03.075Z

Chat ID: N/A",,,,0,,0,0,0,0,2026-03-25T07:25:06.563Z,69bcc0a478f5faa9a902ee40,Review,69bcc0a478f5faa9a902ee43,Karmm ,false,,false,
